"","dataset","cali_window_size","proj_window_size","disease","days_since_data","reliability","sharpness","bias","bias_score","rmse","sum_rmse"
"130","6d0729eaa1fcf0b969478759c2022c4c",20,10,"ebola",60,0,0.00688468158347677,0.521,0.518216666666667,234962.113681708,1109473.67267036
"131","6d0729eaa1fcf0b969478759c2022c4c",30,10,"ebola",1,0.942950126972607,0,-0.762,0.246788,1.99173291382153,3799.57288195888
"132","6d0729eaa1fcf0b969478759c2022c4c",30,10,"ebola",2,0.198433747561544,0,0.7838,0.246788,2.09296440485738,3799.57288195888
"133","6d0729eaa1fcf0b969478759c2022c4c",30,10,"ebola",3,0.171118325463464,0.5,0.8147,0.246788,2.24757647255883,3799.57288195888
"134","6d0729eaa1fcf0b969478759c2022c4c",30,10,"ebola",4,0.694858518383239,0.5,-0.1414,0.246788,1.50159914757568,3799.57288195888
"135","6d0729eaa1fcf0b969478759c2022c4c",30,10,"ebola",5,0.64763359060453,0.5,-0.0594,0.246788,1.60847754103065,3799.57288195888
"136","6d0729eaa1fcf0b969478759c2022c4c",30,10,"ebola",6,0.601482240756128,0.5,0.00299999999999989,0.246788,1.75775424903483,3799.57288195888
"137","6d0729eaa1fcf0b969478759c2022c4c",30,10,"ebola",7,0.550989606297705,0.5,0.0835999999999999,0.246788,1.92922264137657,3799.57288195888
"138","6d0729eaa1fcf0b969478759c2022c4c",30,10,"ebola",8,0.501075818004727,0.5,0.1262,0.246788,2.16820202010791,3799.57288195888
"139","6d0729eaa1fcf0b969478759c2022c4c",30,10,"ebola",9,0.671345366544058,0.5,-0.1842,0.246788,2.24399197859529,3799.57288195888
"140","6d0729eaa1fcf0b969478759c2022c4c",30,10,"ebola",10,0.0442367229004012,0.333333333333333,0.8996,0.246788,3.97086892254076,3799.57288195888
"141","6d0729eaa1fcf0b969478759c2022c4c",30,10,"ebola",11,0.944675166407253,0.333333333333333,-0.7042,0.246788,3.75014666379863,3799.57288195888
"142","6d0729eaa1fcf0b969478759c2022c4c",30,10,"ebola",12,0.0250069873291219,0.333333333333333,0.9122,0.246788,4.74331107982599,3799.57288195888
"143","6d0729eaa1fcf0b969478759c2022c4c",30,10,"ebola",13,0.243306509031844,0.333333333333333,0.3747,0.246788,3.79844705109865,3799.57288195888
"144","6d0729eaa1fcf0b969478759c2022c4c",30,10,"ebola",14,0.367117743874468,0.333333333333333,0.1307,0.246788,3.93767698014959,3799.57288195888
"145","6d0729eaa1fcf0b969478759c2022c4c",30,10,"ebola",15,0.00909982587734581,0.5,0.9197,0.246788,6.23523054906553,3799.57288195888
"146","6d0729eaa1fcf0b969478759c2022c4c",30,10,"ebola",16,0.114199157388003,0.5,0.4765,0.246788,5.58331442782869,3799.57288195888
"147","6d0729eaa1fcf0b969478759c2022c4c",30,10,"ebola",17,0.0245325365317748,0.5,0.7452,0.246788,6.94275881764591,3799.57288195888
"148","6d0729eaa1fcf0b969478759c2022c4c",30,10,"ebola",18,0.145791073104159,0.25,0.2875,0.246788,6.59346646309815,3799.57288195888
"149","6d0729eaa1fcf0b969478759c2022c4c",30,10,"ebola",19,0.00971678115796488,0.4,0.7668,0.246788,8.67236991830953,3799.57288195888
"150","6d0729eaa1fcf0b969478759c2022c4c",30,10,"ebola",20,0.257015573505898,0.4,0.0269999999999999,0.246788,7.8268001124342,3799.57288195888
"151","6d0729eaa1fcf0b969478759c2022c4c",30,10,"ebola",21,0.00308507572961742,0.4,0.7839,0.246788,10.9375637141001,3799.57288195888
"152","6d0729eaa1fcf0b969478759c2022c4c",30,10,"ebola",22,0.0255580791780626,0.333333333333333,0.4279,0.246788,11.0740191439242,3799.57288195888
"153","6d0729eaa1fcf0b969478759c2022c4c",30,10,"ebola",23,0.158747254783825,0.333333333333333,0.0239,0.246788,11.4036046932538,3799.57288195888
"154","6d0729eaa1fcf0b969478759c2022c4c",30,10,"ebola",24,0.0210865935985259,0.285714285714286,0.3213,0.246788,13.9127100163843,3799.57288195888
"155","6d0729eaa1fcf0b969478759c2022c4c",30,10,"ebola",25,0.0580011352537222,0.285714285714286,0.1104,0.246788,14.983888013463,3799.57288195888
"156","6d0729eaa1fcf0b969478759c2022c4c",30,10,"ebola",26,0.0286421819744524,0.25,0.1535,0.246788,17.6265623421018,3799.57288195888
"157","6d0729eaa1fcf0b969478759c2022c4c",30,10,"ebola",27,0.005385605444303,0.25,0.291,0.246788,20.518079832187,3799.57288195888
"158","6d0729eaa1fcf0b969478759c2022c4c",30,10,"ebola",28,0.000583255002065362,0.333333333333333,0.4321,0.246788,24.0028289999325,3799.57288195888
"159","6d0729eaa1fcf0b969478759c2022c4c",30,10,"ebola",29,0.0246538872391947,0.222222222222222,0.0169999999999999,0.246788,25.3802442856644,3799.57288195888
"160","6d0729eaa1fcf0b969478759c2022c4c",30,10,"ebola",30,0.00950831155210652,0.3,0.0439000000000001,0.246788,29.3351512694242,3799.57288195888
"161","6d0729eaa1fcf0b969478759c2022c4c",30,10,"ebola",31,8.3991963400737e-06,0.272727272727273,0.497,0.246788,35.6512818843867,3799.57288195888
"162","6d0729eaa1fcf0b969478759c2022c4c",30,10,"ebola",32,1.25386280599588e-06,0.181818181818182,0.52,0.246788,41.180898484613,3799.57288195888
"163","6d0729eaa1fcf0b969478759c2022c4c",30,10,"ebola",33,0.00503823761026174,0.25,-0.0501,0.246788,43.345453048734,3799.57288195888
"164","6d0729eaa1fcf0b969478759c2022c4c",30,10,"ebola",34,1.97378409622347e-06,0.230769230769231,0.3058,0.246788,52.0493794391441,3799.57288195888
"165","6d0729eaa1fcf0b969478759c2022c4c",30,10,"ebola",35,2.56761509366778e-06,0.214285714285714,0.2101,0.246788,59.2308061738146,3799.57288195888
"166","6d0729eaa1fcf0b969478759c2022c4c",30,10,"ebola",36,1.85035371513056e-07,0.214285714285714,0.2432,0.246788,68.5139387278238,3799.57288195888
"167","6d0729eaa1fcf0b969478759c2022c4c",30,10,"ebola",37,7.10071115743894e-05,0.2,-0.0511,0.246788,76.0575190234338,3799.57288195888
"168","6d0729eaa1fcf0b969478759c2022c4c",30,10,"ebola",38,6.18411105602912e-09,0.1875,0.1939,0.246788,89.7677670436332,3799.57288195888
"169","6d0729eaa1fcf0b969478759c2022c4c",30,10,"ebola",39,1.21437370343759e-12,0.166666666666667,0.3667,0.246788,104.106248611695,3799.57288195888
"170","6d0729eaa1fcf0b969478759c2022c4c",30,10,"ebola",40,1.72697551078079e-09,0.157894736842105,0.0784,0.246788,117.871406626035,3799.57288195888
"171","6d0729eaa1fcf0b969478759c2022c4c",30,10,"ebola",41,5.91611243821712e-17,0.15,0.3992,0.246788,138.889240044001,3799.57288195888
"172","6d0729eaa1fcf0b969478759c2022c4c",30,10,"ebola",42,1.13292973628176e-15,0.142857142857143,0.2156,0.246788,158.373068101871,3799.57288195888
"173","6d0729eaa1fcf0b969478759c2022c4c",30,10,"ebola",43,9.9731517623913e-18,0.130434782608696,0.2129,0.246788,182.713877962239,3799.57288195888
"174","6d0729eaa1fcf0b969478759c2022c4c",30,10,"ebola",44,1.55258926512307e-15,0.125,0.0406,0.246788,208.519271051862,3799.57288195888
"175","6d0729eaa1fcf0b969478759c2022c4c",30,10,"ebola",45,3.64589565728905e-26,0.115384615384615,0.3195,0.246788,244.622028852677,3799.57288195888
"176","6d0729eaa1fcf0b969478759c2022c4c",30,10,"ebola",46,5.3289287838225e-24,0.111111111111111,0.1305,0.246788,281.116490978384,3799.57288195888
"177","6d0729eaa1fcf0b969478759c2022c4c",30,10,"ebola",47,9.39531205612282e-28,0.103448275862069,0.1325,0.246788,324.877862280581,3799.57288195888
"178","6d0729eaa1fcf0b969478759c2022c4c",30,10,"ebola",48,2.51164934355793e-35,0.0967741935483871,0.218,0.246788,376.46529946331,3799.57288195888
"179","6d0729eaa1fcf0b969478759c2022c4c",30,10,"ebola",49,1.9625427270598e-36,0.0909090909090909,0.1268,0.246788,434.658397020005,3799.57288195888
